date,precision_code,precision,region,location,pleiades_name,pleiades_id,lat,lng,title,imprint,series,shelf_location,bsn
Dec-16,3,Region,Palestine,Samaria,Samaria,678369,32.331417,35.228586,"The Manasseh hill country survey, vol. 1 / by Adam Zertal.","Leiden ;Boston : Brill,2004-","Culture and history of the ancient Near East,1566-2055 ;v. 21.1","Small Collection DS110.S3 Z4713 2004, v.1 & v.1:map",25004538091
Dec-16,3,Region,Iran,(General),,,32,54,"Des contrées avestiques à Mahabad, via Bisotun : études offertes en hommage à Pierre Lecoq / réunies par Céline Redard.","Neuchâtel : Recherches et Publications,2016.",Civilisations Du Proche-Orient Série III. Religion et Culture2,Small Collection DS266 .D466 2016 ,100004539528
Dec-16,3,Region,Iran,(General),,,32,54,"Ancient Iran : cosmology, mythology, history / by Iraj Bashiri.","San Diego, CA : Cognella,2016.",,Small Collection  DS275 .B37 2016,101004539502
Dec-16,3,Region,Iraq,Babylonia,Babylonia,912816,32.5,44.5,Late Babylonian texts in the Nies Babylonian Collection / Paul-Alain Beaulieu ; preface by William W. Hallo ; edited by Ulla Kasten.,"Bethesda, MD : CDL Press,©1994.",Catalogue of the Babylonian Collections at Yale ;1,Large Collection PJ3711 .Y25 v.1 1994 ,47001280882
Dec-16,3,Region,Iraq,Babylonia,Babylonia,912816,32.5,44.5,Old Babylonian archival texts in the Nies Babylonian Collection / Gary Beckman ; edited by Ulla Kasten.,"Bethesda, MD : CDL Press,©1995.",Catalogue of the Babylonian Collections at Yale ;2,Large Collection PJ3711 .Y25 v.2 1995 ,48001280937
Dec-16,3,Region,Iraq,Babylonia,Babylonia,912816,32.5,44.5,Neo-Sumerian archival texts in the Nies Babylonian Collection / Marcel Sigrist ; edited by Ulla Kasten.,"Bethesda, MD : CDL Press,©2001.",Catalogue of the Babylonian collections at Yale ;3,Large Collection PJ3711 .Y25 v.3 2001 ,49000735145
Dec-16,3,Region,Iraq,Babylonia,Babylonia,912816,32.5,44.5,Old Babylonian archival texts in the Yale Babylonian Collection / Gary Beckman ; edited by Ulla Kasten.,"Bethesda, MD : CDL Press,2000.",Catalogue of the Babylonian collections at Yale ;4,Large Collection PJ3711 .Y25 v.4 2000 ,50001674523
Dec-16,3,Region,Iraq,Babylonia,Babylonia,912816,32.5,44.5,Hellenistic seal impressions in the Yale Babylonian collection : ring-bullae and other clay sealings / by Ronald Wallenfels.,"Bethesda, Maryland : CDL Press,2016.",Catalogue of the Babylonian collections at Yale ;5,Large Collection PJ3711 .Y25 v.5 2016 ,51004540633
Dec-16,3,Region,Iraq,Babylonia,Babylonia,912816,32.5,44.5,Solar omens of Enuma Anu Enlil : Tablets 23 (24)-29 (30) / Wilfred H. van Soldt.,"Istanbul : Nederlands Historisch-Archaeologisch Instituut Te Istanbul,1995.","Uitgaven van het Nederlands Historisch-Archaeologisch Instituut te Istanbul =Publications de l'Institut historique-archéologique néerlandais de Stamboul,0926-9568 ;73",Large Collection PJ3791 .S65 1995 ,52002370494
Dec-16,2,City,Iraq,Babylon,Babylon,893951,32.542956,44.4260235,"Bābil, the city of witchcraft and wine : the name and fame of Babylon in medieval Arabic geographical texts / by Caroline Janssen.","Ghent : University of Ghent,1995.","Mesopotamian history and environment. Series II, Memoirs ;2",Large Collection DS70.5.B3 J35 1995 ,41004539514
Dec-16,3,Region,Levant,(General),,,33,36,Das Stadttor in Israel und in den Nachbarländern / Zeʼev Herzog ; übersetzt von Moshe Fischer.,"Mainz am Rhein : P. von Zabern,©1986.",,Large Collection NA497.I75 H4715 1986 ,64002820159
Dec-16,3,Region,Levant,(General),,,33,36,"Hildebrand's Urlaubskarte.1-84-4,Jordanien, Syrien, Libanon, 1 : 1 250 000 : Stadtpläne von Amman und Damaskus, Ortsregister, Entfernungstabelle Touristische Informationen = Hildebrand's travelmap. 2-84-4, Jordan, Syria, Lebanon, 1: 1 250 000, city maps of Amman and Damaskus, index of place names, table of distances, tourist information.","Frankfurt/ Main : Karto + Grafik Verlagsgellschaft,1996.",,Small Collection G7511.E635 1996 .K2 ,102004541169
Dec-16,3,Region,Iraq,Mesopotamia,Mesopotamia,981534,34,44,"A reconstruction of the Assyro-Babylonian god-lists, AN: dA-nu-um and AN: Anu ŝá amēli / by Richard L. Litke.","New Haven : Yale Babylonian Collection,©1998.",Texts from the Babylonian Collection ;v. 3,Large Collection BL1620 .L56 1998 ,55001559482
Dec-16,3,Region,Iraq,Mesopotamia,Mesopotamia,981534,34,44,La statuaria regale nella Mesopotamia protodinastica / Nicolò Marchetti ; con un'appendice di Gianni Marchesi.,"Roma : Bardi,2006.","Atti della Accademia nazionale dei Lincei,0391-8149 ;anno 403, 2006 / Memorie / Classe di scienze morali storiche e filologiche ;ser. 9, v. 21, fasc. 1",Small Collection  NB80 .M37 2006,56004541153
Dec-16,3,Region,Syria,(General),,,35,38,"Mari, Ebla, et les Hourrites : dix ans de travaux : actes du colloque international, Paris, mai 1993, pt. 1 / textes réunis par Jean-Marie Durand.","Paris : Editions Recherche sur les civilisations,1996-",Amurru ;1-2,Large Collection DS57 .M39 1996 pt.1,71001214045
Dec-16,5,No precision,Cross-cultural,(General),,,35,19,"Metody arkheologicheskogo issledovanii͡a / A.I. Martynov, I͡A.A. Sher. / Meтoды aрхeoлoгичeскoгo исслeдoвaния / A.И. Мартынов, Я.A. Шер.","Moskva : Vysshai͡a shkola,1989. / Moсквa : Высшая шкoлa,1989.",,Small Collection CC75 .M346 1989 ,85004537226
Dec-16,5,No precision,Cross-cultural,(General),,,35,19,Archaeology as human ecology : method and theory for a contextual approach / Karl W. Butzer.,"Cambridge ;New York : Cambridge University Press,1982.",,Small Collection CC81 .B87 1982 ,86002706317
Dec-16,5,No precision,Cross-cultural,(General),,,35,19,"Dining and death : interdisciplinary perspectives on the 'Funerary Banquet' in ancient art, burial and belief / edited by Catherine M. Draycott and Maria Stamatopoulou.","Leuven : Peeters,2016. / ©2016",Colloquia Antiqua ;16,Small Collection GT3170 .D555 2016 ,87004539508
Dec-16,5,No precision,Cross-cultural,(General),,,35,19,The social archaeology of food : thinking about eating from prehistory to the present / Christine A. Hastorf.,"New York, NY : Cambridge University Press,2017.",,Small Collection  GN799.F6 H37 2017,88004539802
Dec-16,3,Region,Cyprus,(General),,707498,35.04136726,33.27561106,Survey of Cyprus administration & road map / Drawn and printed by the Dept. of Lands and Surveys.,"[Nicosia],[1975]",Series D.L.S. ;14,Small Collection G7451.F7 1975 .C9 ,28004539530
Dec-16,2,City,Greece,Knossos,Knosos/Col. Iulia Nobilis Cnosos ,589872,35.298097,25.161567,Studies on some Mycenaean inscriptions from Knossos dealing with textiles / José L. Melena.,"[Salamanca] : Universidad de Salamanca,1975.",Suplementos a Minos ;no. 5,Small Collection P1035 .M512 no.5 1975 ,17002532708
Dec-16,2,City,Iraq,Nuzi,[Nuzi],894054,35.381241,44.208201,The Pula-ḫali family archives / by Brigitte Lion and Diana Stein ; edited by David. I. Owen and Gernot Wilhelm.,"Bethesda, Md. : CDL Press,2001.",Studies on the civilization and culture of Nuzi and the Hurrians ;v. 11,Small Collection DS70.5.N9 S88 v.11 2001 ,42000617276
Dec-16,2,City,Iraq,Nuzi,[Nuzi],894054,35.381241,44.208201,General studies and excavations at Nuzi 11/1 / edited by David I. Owen and Gernot Wilhelm.,"Bethesda, Md. : CDL Press,2005.",Studies on the civilization and culture of Nuzi and the Hurrians ;v. 15,Small Collection DS70.5.N9 S88 v.15 2005 ,43000252127
Dec-16,2,City,Iraq,Nuzi,[Nuzi],894054,35.381241,44.208201,"General studies and excavations at Nuzi 11/2 : in honor of David I. Owen on the occasion of his 65th birthday, October 28, 2005 / edited by Gernot Wilhelm.","Bethesda, Md. : CDL Press,2009.",Studies on the civilization and culture of Nuzi and the Hurrians ;v. 18,Small Collection DS70.5.N9 S88 v.18 2009 ,44003246146
Dec-16,2,City,Iraq,Nuzi,[Nuzi],894054,35.381241,44.208201,"The Nuzi workshop at the 55th Rencontre assyriologique internationale (July 2009, Paris) / edited by Philippe Abrahami and Brigitte Lion.","Bethesda, Maryland : CDL Press,©2012.",Studies on the civilization and culture of Nuzi and the Hurrians ;v. 19,Small Collection DS70.5.N9 S88 v.19 2012 ,45003748943
Dec-16,2,City,Iraq,Nuzi,[Nuzi],894054,35.381241,44.208201,Edith Porada memorial volume / edited by David I. Owen and Gernot Wilhelm.,"Bethesda, Md. : CDL Press,©1995.",Studies on the civilization and culture of Nuzi and the Hurrians ;v. 7,Small Collection DS70.5.N9 S88 vol.7 1995 ,46002261735
Dec-16,2,City,Syria,Ugarit,Leukos Limen,668295,35.602208,35.78568,The reception of Sumerian literature in the Western periphery / Maurizio Viano.,"Venezia : Edizioni Ca' Foscari - Digital Publishing,2016.",Antichistica ;9 / Studi orientali ;4,Large Collection  PJ4045 . V53 2016,22004539721
Dec-16,2,City,Syria,Ugarit,Leukos Limen,668295,35.602208,35.78568,"Etudes ougaritiques, vol. 24 / sous la direction de Marguerite Yon et Daniel Arnaud.","v. 1Paris : Editions recherche sur les civilisations,c2001- / v. 2-Leuven ;Walpole, MA : Peeters","Ras Shamra-Ougarit ;14, 20, 21, 24",Oversize Collection DS99.U35 R37 1983 vol.24,23000842780
Dec-16,2,City,Syria,Ugarit,Leukos Limen,668295,35.602208,35.78568,A grammar of the Ugaritic language / Daniel Sivan.,"Atlanta : Society of Biblical Literature,[2001] / ©2001","Handbook of oriental studies. The Near and Middle East =Handbuch der Orientalistik. Erste Abteilung, Der Nahe und Mittlere Osten,0169-9423 ;28. Bd.",Reference 4 Collection PJ4150 .S583 2001 ,24004539852
Dec-16,1,Site,Syria,Tell Abu Hureyra,,,35.88383,38.404778,The north Syrian late Epipaleolithic : the earliest occupation at Tell Abu Hureyra in the context of the Levantine late Epipaleolithic / Deborah Olszewski.,"Oxford, England : B.A.R.,1986.",BAR international series ;309,Large Collection GN774.32.S95 O47 1986 ,140002869136
Dec-16,2,City,Syria,Emar,Emar,279984092,35.986842,38.111375,Die Personennamen der Texte aus Emar / by Regine Pruzsinszky ; edited by David I. Owen and Gernot Wilhelm.,"Bethesda, MD : CDL Press,2003.",Studies on the civilization and culture of Nuzi and the Hurrians ;v. 13,Small Collection DS70.5.N9 S88 v.13 2003 ,7001036356
Dec-16,2,City,Iran,Nishapur,Nev-Shapur,952092,36.202448,58.798373,"Nishapur revisited : stratigraphy and ceramics of the Qohandez / Rocco Rante & Annabelle Collinet ; with contributions by Rajabali Labbaf Khaniki, Iranian Centre of Archaeological Research (ICAR), A. Bouquillon, Y. Coquinot, C. Doublet, Y. Gallet, A. Genevey, E. Porto and A. Zink, Centre de Recherche et de Restauration des Musées de France (C2RMF).","Oxford, UK : Oxbow Books,c2013. / ©2013. / Exeter : Printed in Great Britain by Short Run Press,[date of manufacture not identified] / Oxford, UK : Oxbow Books ;Oakville, CT : The David Brown Book Company,[date of distribution not identified]",,Large Collection DS325.N57 R36 2013 ,54003734695
Dec-16,2,City,Iraq,Nineveh,Nineveh/Ninos.,874621,36.356272,43.145852,"Nineveh : papers of the XLIXe Rencontre Assyriologique Internationale, London, 7-11 July 2003, pt. 1 & 2 / [editors, Dominique Collon and A.R. George].","London : Published by the British School of Archaeology in Iraq (Gertrude Bell Memorial),2004-2005.","Iraq,0021-0889 ;volume LXVI-LXVII part 1.",Small Collection DS56 .R46 2003 pt.1-2,39004541672
Dec-16,3,Region,Turkey,Lycia,Lycia,638965,36.51368833,29.1296185,A dictionary of the Lycian language / H. Craig Melchert.,"Ann Arbor : Beech Stave Press,©2004.",,Reference 4 Collection P953 .M45 2004 ,19001171517
Dec-16,3,Region,Syria,Khabur River Valley,Aborras/Chaboras fl. ,893928,36.67647059,40.14705882,"Cultures and societies in the Middle Euphrates and Habur areas in the second millennium BC, vol. 1 / edited by Shigeo Yamada and Daisuke Shibata.","Wiesbaden : Harrassowitz,2016-","Studia Chaburensia,1869-845X ;vol. 5",Small Collection  DS69.5 .C85 2016 v.1,40004539843
Dec-16,2,City,Turkey,Zeugma,Zeugma,658636,37.0530905,37.8733395,Zeugma V : les objets / Nadine Dieudonne-Glad.,"Lyon : Maison de l'Orient et de la Méditerranée-Jean Pouilloux,©2013.","Travaux de la Maison de l'Orient et de la Méditerranée ;2259-4884 ;no 63.Série ""Recherches archéologiques""",Large Collection DS156.Z48 Z47 2005 v.5 ,20004537736
Dec-16,2,City,Turkey,Zeugma,Zeugma,658636,37.0530905,37.8733395,Zeugma IV: Monnaies / Daniel Frascone.,"Lyon : Maison de l'Orient et de la Méditerranée-Jean Pouilloux,©2013.","Travaux de la Maison de l'Orient et de la Méditerranée,2259-4884 ;no 63.Série ""Recherches archéologiques""",Large Collection  DS156.Z48 Z47 2005 v.4,21004537731
Dec-16,3,Region,Greece,(General),Hellas,1001896,37.5,22.5,Greeks and barbarians : essays on the interactions between Greeks and non-Greeks in antiquity and the consequences for Eurocentrism / edited by John E. Coleman and Clark A. Walz.,"Bethesda, Md. : CDL Press,©1997.","Occasional publications of the Department of Near Eastern Studies and the Program of Jewish Studies, Cornell University ;no. 4",Small Collection DF77 .G7935 1997 ,1001579332
Dec-16,2,City,Greece,Athens,Athenae,579885,37.97652567,23.72551566,Stephanus the philosopher and physician : commentary on Galen's Therapeutics to Glaucon / [edited and translated] by Keith Dickson.,"Leiden ;Boston : Brill,1998.","Studies in ancient medicine,0925-1421 ;v. 19",Small Collection  R126.G8 S84 1998,16004540003
Dec-16,3,Region,Greece,Boeotia,Boeotia,540689,38.34668803,23.18467753,Boeotia antiqua II / editor John M. Fossey.,"Amsterdam : J.C. Gieben,1989-","McGill University monographs in classical archaeology and history ;no. 7, 11, 14-15, 17-18",Large Collection DF261.B5 B64 1989 v.2,13001241923
Dec-16,2,City,Turkey,Arslantepe,Melitine,629040,38.3649435,38.3378895,"Arslantepe, cretulae : an early centralised administrative system before writing / M. Frangipane [and others] ; edited by M. Frangipane with contributions by J. Blackman [and others] ; catalogue in DVD by P. Ferioli [and others].","Roma : Università di Roma ""La Sapienza"", Dipartimento di Scienze Storiche Archeologiche e Antropologiche dell'Antichità,2007.",Arslantepe ;v. 5 / Edizioni CIRAAS ;7,Large Collection DS156.A637 A77 v.5 2007 ,18003096011
Dec-16,3,Region,Turkey,(General),,,39,35,Die Bestattungsbraeuche im vorgeschichtlichen Anatolien / von Tahsin Özgüc̦.,"Ankara,1948.","Veroeffentlichungen der Universitaet von Ankara, 14. Wissenschaftliche Reihe: 5",Small Collection  GT3273.5.A2 A39 1948,116004541160
Dec-16,3,Region,Turkey,Anatolia (General),,,39.3,34.7,"Between Tarhuntas and Zeus Polieus : cultural crossroads in the temples and cults of Graeco-Roman Anatolia / edited by María-Paz de Hoz, Juan Pablo Sánchez Hernández and Carlos Molina Valero.","Leuven ;Paris ;Bristol, CT : Peeters,2016.",Colloquia antiqua ;17,Small Collection DS155 .B448 2016 ,118004538239
Dec-16,2,City,Turkey,Pergamon,Pergamum,550812,39.13153246,27.18422554,"Galien, tome 8","Paris : Belles lettres,2000-<2013>","Collection des universités de France,0184-7155Série grecque ;402, 441, 450, 459, 471-472, 499",Small Collection PA3996.F8 B68 2000 t.8,15001705609
Dec-16,3,Region,Armenia,(General),Armenia,874350,39.5,40.5,Materials on Armenian and Urartian history / Ashkharbek Kalantar ; with a contribution by Mirjo Salvini ; edited by Aram Kalantarian ; translated by Vahe G. Gurzadyan.,"Neuchâtel : Recherches et publications,2003.","Civilisations du Proche-Orient . Hors série,1420-7737 ;3",Large Collection DS167 .K353 2003,38004539498
Dec-16,2,City,Turkey,Troy,Ilium/Troia.,550595,39.9558005,26.2518225,The archaeology of Greek and Roman Troy / Charles Brian Rose.,"New York : Cambridge University Press,2014.",,Large Collection  DF221.T8 R67 2014,14004539973
Dec-16,2,City,Turkey,Hattusa,Hattusa,283602441,40.01824972,34.62021474,Unpublished Bo-fragments in transliteration I (Bo 9536 - Bo 9736) / Oğuz Soysal.,"Chicago : Oriental Institute of the University of Chicago,2015.",Chicago Hittite Dictionary Supplements ;2,Large Collection P945.A2 S69 2015 ,8004541840
Dec-16,2,City,Turkey,Hattusa,Hattusa,283602441,40.01824972,34.62021474,Hethitische Texte in Transkription KUB 56 Und KUB 57 / Johann Tischler.,"Wiesbaden : Harrassowitz Verlag,2016.","Dresdner Beiträge zur Hethitologie,1619-0874 ;49",Small Collection P945.A2 K453 no.56-57 2016 ,9004539760
Dec-16,3,Region,Italy,Sardinia,Sardinia (island),472014,40.071892,8.900911796,"Ägyptisches Kulturgut im phönikischen und punischen Sardinien, T. 1 & 2 / Günther Hölbl.","Leiden : E.J. Brill,1986.",Etudes préliminaires aux religions orientales dans l'Empire romain ;t. 102,Small Collection DG55.S2 H64 1986 T.1-2,12002815114
Dec-16,3,Region,Uzbekistan,(General),,,41,69,Poselenie Dabilʹkurgan v Severnoĭ Baktrii. / Пoсeлениe Дaбилькурган в Сeвeрной Бaктрии.,"Elet͡s : Elet͡skiĭ gosudarstvennyĭ universitet im. I.A. Bunina,2013. / Eлeц : Eлeцкий гoсудaрственный университет им. И.A. Бунинa,2013.",Materialy Tokharistanskoĭ ėkspedit͡sii ;vyp. 9 / Материалы Тохаристанской экспедицииып. 9,Small Collection DS374.B28 P67 2013 ,117004539521
Dec-16,3,Region,"Caucasus, Southern",(General),,,41.297085,45.01507,Генезис феодализма в странах Закавказья : опыт сравнительно-исторического исследования / А.П. Новосельцев. / Genezis feodalizma v stranakh Zakavkazʹi͡a : Opyt sravnitelʹno-istoricheskogo issledovanii͡a / A.P. Novoselʹt͡sev.,"Moskva : Izd-vo ""Nauka,""1980. / Москва : Изд-во ""Наука"",1980.",,Small Collection DK511.T65 N68 1980 ,82004541438
